"Twitter ID",Text,"Profile Image URL",Day,Hour,Minute,"Created At",Geo,"From User","From User ID",Language,"To User","To User ID",Source
125345901173678080,#occupytimessquare,http://a3.twimg.com/profile_images/1585573856/IMG_9546_normal.JPG,2011-10-15,23,2,"2011-10-15 23:02:46",N;,meech_d,178505590,it,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125345913228115968,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a0.twimg.com/profile_images/1443461508/cookie_monster_RUF_normal.jpg,2011-10-15,23,2,"2011-10-15 23:02:49",N;,HuevosEnSerio,217801650,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346043910041600,"RT @SeanBarkulis: I guess it's no longer #OccupyWallStreet.... Now it's #OccupyTimesSquare.  &quot;We are the 99% Tourists against the 1% New Yorkers&quot;",http://a3.twimg.com/profile_images/1405147787/re-sized_1A_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:20",N;,KathyBarkulis,16561627,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346057893855232,"RT @katz: #OccupyTimesSquare in full effect. Crowd calm with drums and dancing. NYPD thanking those obeying orders. #OWS",http://a1.twimg.com/profile_images/1165073680/dublin_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:23",N;,kevinmkilroy,181421209,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346058627842048,"RT @katz: #OccupyTimesSquare in full effect. Crowd calm with drums and dancing. NYPD thanking those obeying orders. #OWS",http://a0.twimg.com/profile_images/60621537/polar-bear-tongue_normal.jpeg,2011-10-15,23,3,"2011-10-15 23:03:23",N;,noahyc,12713399,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346073127555072,"RT @stephansaid: Dear World: we are the non-violent int'l mvmnt for a more equitable society every1's been waiting for! #ows #occupytimessquare",http://a3.twimg.com/profile_images/1127481073/2way1_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:27",N;,dblduchess,29153,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346081855905792,"RT @katz: #OccupyTimesSquare in full effect. Crowd calm with drums and dancing. NYPD thanking those obeying orders. #OWS",http://a2.twimg.com/profile_images/1178248651/IMG000037_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:29",N;,RockDocLV,59868197,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346091192422400,"RT @AdamGabbatt: On east side of 46th St, at 7th, protesters have police in front and behind now #OccupyTimesSquare",http://a2.twimg.com/profile_images/1315355155/urbanrainbowSmall_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:31",N;,Hope_ful1980,265177676,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346146846638080,"RT @katz: #OccupyTimesSquare in full effect. Crowd calm with drums and dancing. NYPD thanking those obeying orders. #OWS",http://a3.twimg.com/profile_images/1556665670/Hair_normal.JPG,2011-10-15,23,3,"2011-10-15 23:03:44",N;,adjordan,3122014,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346152001449984,"RT @alphaleah: #OWS : REMEMBER &gt; This is not a movement AGAINST THE POLICE. Reality is they're part of the 99% too. #OccupyWallStreet #OccupyTimesSquare",http://a3.twimg.com/profile_images/1588083388/7vnX9h1N_normal,2011-10-15,23,3,"2011-10-15 23:03:46",N;,pieheat,420805878,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125346154031489024,"@MikeCFloyd @sattvicfamily Heading down to #OccupyTimessquare . . . May need bail money.",http://a1.twimg.com/profile_images/1544718987/Yusuf__Taken_by_Ming____a_cafe_in_LES__NYC__2010_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:46",N;,YusufSWilson,412128658,en,MikeCFloyd,414109736,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346179092451328,"RT @OccupyWallStNYC: In the center of the drum circle, at least 50 musicians have started a massive brass band jam! #OccupyTimesSquare #ows",http://a3.twimg.com/profile_images/1587363859/May_2011_065_normal.JPG,2011-10-15,23,3,"2011-10-15 23:03:52",N;,breckmastaflash,248973118,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125346179188932608,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a3.twimg.com/profile_images/1158237676/kgb_normal.jpg,2011-10-15,23,3,"2011-10-15 23:03:52",N;,LAGilman,19509994,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346224164450304,"Hey @SLazarOtC @iteach4change let us know you guys are OK every once in awhile. Seems like #OccupyTimesSquare is getting crazy #sschat",http://a2.twimg.com/profile_images/1411349564/twitter_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:03","a:2:{s:11:""coordinates"";a:2:{i:0;d:38.93260000000000076170181273482739925384521484375;i:1;d:-77.0331000000000045702108764089643955230712890625;}s:4:""type"";s:5:""Point"";}",Dontworryteach,94370292,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346243223359488,"#OccupyTimesSquare #Brilliant #OWS",http://a1.twimg.com/profile_images/1420753756/rsz_282_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:07",N;,Andrewk529,17580797,it,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346251721031680,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a3.twimg.com/profile_images/1585989405/photo__1__normal.JPG,2011-10-15,23,4,"2011-10-15 23:04:09",N;,Miss_Liberty718,97417750,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346256125038592,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a0.twimg.com/profile_images/1430579793/Avatar_v2.1.2_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:10",N;,conorreid,3108902,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346292057653248,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a3.twimg.com/profile_images/1478131024/Photo_on_2011-06-19_at_18.46__3_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:19",N;,amandayamate,378271641,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346336886366208,"#OWS #occupytimessquare http://t.co/kXtqCvdM",http://a2.twimg.com/profile_images/54652201/th-cp-square-sm_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:30",N;,champura,81425,it,,0,"&lt;a href=&quot;http://tapbots.com/tweetbot&quot; rel=&quot;nofollow&quot;&gt;Tweetbot for iPhone&lt;/a&gt;"
125346363931234304,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a1.twimg.com/profile_images/612705659/ball_pic_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:36",N;,jenball,129480,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346364086435840,"just bumped into @NadiaNeophytou at #occupytimessquare and found out we're both headed to @creatorsproject. #smallworld alert.",http://a3.twimg.com/profile_images/1580631436/297595_10150319827046596_688836595_8634444_645223163_n_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:36",N;,hellogcp,2673391,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125346375859847168,"RT @Andrewk529: #OccupyTimesSquare #Brilliant #OWS",http://a3.twimg.com/profile_images/1074044687/almaza_bichons_puppy_sale4_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:39",N;,ParadigmShiftII,136855728,it,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346388732166144,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a3.twimg.com/profile_images/1482618796/r9wNmKev_normal,2011-10-15,23,4,"2011-10-15 23:04:42",N;,Smokeydogg7,10200623,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346407463911424,"Drums, chanting &quot;the people, united, will never be defeated.&quot; #OWS #OccupyTimesSquare http://t.co/4o8jmJF7",http://a1.twimg.com/profile_images/1576655295/Photo_on_2011-10-06_at_16.24__2_3_normal.jpg,2011-10-15,23,4,"2011-10-15 23:04:47",N;,katz,399515,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346464137351168,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a0.twimg.com/profile_images/1578777158/images-2_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:00",N;,awboonstra,54276083,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346467387944960,"Walking up 6th beside the heat #occupytimessquare http://t.co/aAyfh7g0",http://a1.twimg.com/profile_images/1518629359/IMG_3298_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:01",N;,gretchencello,109248230,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346480780353536,"RT @bobdobolina: Keep it peaceful, folks. It sounds like they're trying to force a confrontation. Don't give them any excuses. #OWS #OccupyTimesSquare",http://a3.twimg.com/profile_images/1588083388/7vnX9h1N_normal,2011-10-15,23,5,"2011-10-15 23:05:04",N;,pieheat,420805878,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346488908910592,"Phone number to call if arrested at #OccupyTimesSquare @TheBrooklynInk  http://t.co/CPYno9JI",http://a2.twimg.com/profile_images/1479496492/image_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:06",N;,ahiatt,381262812,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346490968313856,"Wow..Now they #occupytimessquare. How dope would it be if we actually get some change out of this.. Highly doubt it. But it would be nice.",http://a2.twimg.com/profile_images/1581964049/image_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:06",N;,Peace_2_Mateo,129797001,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125346502112575488,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a3.twimg.com/profile_images/1306218798/Marygcrop_normal.JPG,2011-10-15,23,5,"2011-10-15 23:05:09",N;,marygkosta,364616244,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346502607511552,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a2.twimg.com/profile_images/254864269/Mepics2_014_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:09",N;,mooremusings,20627997,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346543199977472,"RT @andrewcouts: Times Square is like New Years Eve in terms of crowd #15O #99Percent #OccupyTimesSquare #OcccupyWallStreet",http://a3.twimg.com/profile_images/1585989405/photo__1__normal.JPG,2011-10-15,23,5,"2011-10-15 23:05:19",N;,Miss_Liberty718,97417750,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346571125665792,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a2.twimg.com/profile_images/1525962041/image_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:26",N;,urbanphish,1937708,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346595490373632,"Now screaming &quot;We are unstoppable. Another world is possible.&quot; #OWS #OccupyTimesSquare",http://a1.twimg.com/profile_images/1576655295/Photo_on_2011-10-06_at_16.24__2_3_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:31",N;,katz,399515,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125346612632502272,"RT @NewYorkTheater: #OccupyWallStreet has become #OccupyTimesSquare  &quot;Crowd calm with drums and dancing&quot; says @katz.",http://a1.twimg.com/profile_images/365665552/Tsonoqua_Mask_normal.gif,2011-10-15,23,5,"2011-10-15 23:05:35",N;,Zgolds,20090425,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346662506954752,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a0.twimg.com/profile_images/1497558978/anonymous-logo-1_normal.jpg,2011-10-15,23,5,"2011-10-15 23:05:47",N;,spirefly,373781556,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346664721551360,"My heart is in #OccupyTimesSquare #OWS #NoPartyLikeAnOccuparty Stay strong! #theworldiswatching @OccupyWallSt @merstew @WeOccupyAmerica",http://a0.twimg.com/profile_images/1270279619/f1920454-5a38-4cbf-81fd-b416643acb69_normal.JPG,2011-10-15,23,5,"2011-10-15 23:05:48",N;,connellycs,8822915,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;"
125346744195219456,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a3.twimg.com/profile_images/1306753775/426gy_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:07",N;,potsherds,246999379,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346770095058944,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a2.twimg.com/profile_images/535760600/Finger_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:13",N;,TroubleYessir,73566914,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346830388183040,"#OWS #OccupyWallStreet #OccupyTimesSquare : PEACEFUL PEACEFUL PEACEFUL &lt;3 PEACEFUL PEACEFUL PEACEFUL &lt;3 Stay CALM no matter what happens.",http://a3.twimg.com/profile_images/1560859175/Leah_Avatar_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:27",N;,alphaleah,35065094,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125346844082569216,"RT @bobdobolina: Keep it peaceful, folks. It sounds like they're trying to force a confrontation. Don't give them any excuses. #OWS #OccupyTimesSquare",http://a1.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2011-10-15,23,6,"2011-10-15 23:06:31",N;,andrea_bissett,422326554,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125346853498785792,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a1.twimg.com/profile_images/1162113543/Me_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:33",N;,SaucySharon51,137383475,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346855478497280,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a2.twimg.com/profile_images/1564210471/kt_sakaitoto2_normal.png,2011-10-15,23,6,"2011-10-15 23:06:33",N;,Kaittycat,15954568,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346871660126208,"RT @alphaleah: #OWS #OccupyWallStreet #OccupyTimesSquare : PEACEFUL PEACEFUL PEACEFUL &lt;3 PEACEFUL PEACEFUL PEACEFUL &lt;3 Stay CALM no matter what happens.",http://a3.twimg.com/profile_images/838251448/CAGLCC_pic_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:37",N;,CathyRenna,14456991,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125346872880660480,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a2.twimg.com/profile_images/230584712/n6845576_49666052_4588393_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:37",N;,vvibbert,18910188,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346892384182272,"Just bought paninis 2 for 1. Local vendor desperate to sell. Business suffering during #OccupyTimesSquare  interesting.",http://a0.twimg.com/profile_images/1411841006/IMG_0100_normal.JPG,2011-10-15,23,6,"2011-10-15 23:06:42",N;,halfghaninNE,289244006,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346918107848704,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a0.twimg.com/profile_images/1566358260/Image002_normal.jpg,2011-10-15,23,6,"2011-10-15 23:06:48",N;,Arcimboldo1972,280278154,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125346992460279808,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a0.twimg.com/profile_images/1585202465/calvin-johnson-megatron-81edited1_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:06",N;,Jets_LamboWings,408293788,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347044167663616,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a2.twimg.com/profile_images/254864269/Mepics2_014_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:18",N;,mooremusings,20627997,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347075767549952,"RT @katz: #OccupyTimesSquare in full effect. Crowd calm with drums and dancing. NYPD thanking those obeying orders. #OWS",http://a2.twimg.com/profile_images/1565956443/jim_allen_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:26",N;,thamovement1,127536472,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125347084323926016,"RT @alphaleah: #OWS #OccupyWallStreet #OccupyTimesSquare : PEACEFUL PEACEFUL PEACEFUL &lt;3 PEACEFUL PEACEFUL PEACEFUL &lt;3 Stay CALM no matter what happens.",http://a2.twimg.com/profile_images/1573149449/image_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:28",N;,Raafatology,305056,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125347123007995904,"The &quot;mic check&quot; call and response form of communication between  demonstrators is brilliant and effective. #ows #occupytimessquare",http://a1.twimg.com/profile_images/1172654567/ahmehnah_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:37",N;,iamthe_Am,229133161,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;"
125347198694199296,"#OWS #OccupyWallStreet #OccupyTimesSquare : This is the DANGEROUS BIT. You're tired. #NYPD is tired. STAY CALM &amp; PEACEFUL.",http://a3.twimg.com/profile_images/1560859175/Leah_Avatar_normal.jpg,2011-10-15,23,7,"2011-10-15 23:07:55",N;,alphaleah,35065094,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125347243699081216,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a2.twimg.com/profile_images/66821645/n932221_35055682_6394_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:06",N;,AdamLL,2883504,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347251324334080,"#occupytimessquare #occupywallstreet  http://t.co/CIAHcews",http://a1.twimg.com/profile_images/1261357106/4549726868_51e35a3241_o_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:08",N;,miz_tiffany,161256343,it,,0,"&lt;a href=&quot;http://instagr.am&quot; rel=&quot;nofollow&quot;&gt;instagram&lt;/a&gt;"
125347299110027264,"RT @OccupyWallStNYC: Hundreds of police entering corner of 7th and 46th to try to control peaceful #OccupyTimesSquare PIC: http://t.co/AQqdfT2Y",http://a3.twimg.com/profile_images/1432029134/BSavatar_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:19",N;,severedelays,281776384,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347331007717376,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a3.twimg.com/profile_images/1281653397/0782c665-06b0-4fca-870e-ef1aa50f7436_normal.png,2011-10-15,23,8,"2011-10-15 23:08:27",N;,xenophile23,35105693,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347334774194176,"Crowd around 47th St sitting down in sitting area of Times Square announcing they're occupying. #OccupyTimesSquare #OWS #OccupyWallSt",http://a0.twimg.com/profile_images/1353553433/twitprofilepic4_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:28",N;,imAK48,273291810,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125347353422069760,"RT @katz: Now screaming &quot;We are unstoppable. Another world is possible.&quot; #OWS #OccupyTimesSquare",http://a1.twimg.com/profile_images/1580334138/me_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:32",N;,elizaj,1375953,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;"
125347372615221248,"RT @OccupyWallStNYC: Hundreds more on 46th st not even being allowed 2 enter (public) Times Square 2 join their voices: #OccupyTimesSquare http://t.co/P4ewhf3x",http://a1.twimg.com/profile_images/1578543326/36898_416874567121_561912121_4393952_8208910_n_normal.jpg,2011-10-15,23,8,"2011-10-15 23:08:37",N;,reddwarf35,71357477,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
125347500063330304,"RT @alphaleah: #OWS #OccupyWallStreet #OccupyTimesSquare : PEACEFUL PEACEFUL PEACEFUL &lt;3 PEACEFUL PEACEFUL PEACEFUL &lt;3 Stay CALM no matter what happens.",http://a1.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2011-10-15,23,9,"2011-10-15 23:09:07",N;,andrea_bissett,422326554,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;"
125347524637757440,"white shirt officer mulligan ordering ppl to leave 46th heading east. Several hundred people still on sidewalk #oct15 #occupytimessquare #p2",http://a2.twimg.com/profile_images/94446044/masthead_normal.png,2011-10-15,23,9,"2011-10-15 23:09:13",N;,TheIndypendent,7233629,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;"
125347536079831040,"RT @OccupyWallStNYC: A panoramic video of the thousands of #ows supporters in #OccupyTimesSquare:  http://t.co/iv5sAZDf",http://a0.twimg.com/profile_images/1590078878/anonymous_normal.jpg,2011-10-15,23,9,"2011-10-15 23:09:16",N;,OptimusPrime_8,390349481,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;"
